User_ID;Display_Name;Reputation;Gold_Badges;Silver_Badges;Bronze_Badges;Link
901925;hpaulj;233187;14;261;393;https://stackoverflow.com/users/901925/hpaulj
10397;Justin Cave;232712;25;378;395;https://stackoverflow.com/users/10397/justin-cave
11236;ripper234;231744;281;647;915;https://stackoverflow.com/users/11236/ripper234
56338;sth;231358;56;289;370;https://stackoverflow.com/users/56338/sth
125816;Sergio Tulentsev;231229;43;381;373;https://stackoverflow.com/users/125816/sergio-tulentsev
126769;nos;230734;60;436;516;https://stackoverflow.com/users/126769/nos
190277;Ben Bolker;230731;26;405;499;https://stackoverflow.com/users/190277/ben-bolker
15055;Claudiu;230727;174;507;702;https://stackoverflow.com/users/15055/claudiu
2684539;Jarod42;229222;15;215;362;https://stackoverflow.com/users/2684539/jarod42
424499;Raymond Hettinger;229149;68;406;505;https://stackoverflow.com/users/424499/raymond-hettinger
405015;thirtydot;228916;51;393;354;https://stackoverflow.com/users/405015/thirtydot
661519;juanchopanza;228301;35;421;493;https://stackoverflow.com/users/661519/juanchopanza
193688;Chris Johnsen;227925;28;215;189;https://stackoverflow.com/users/193688/chris-johnsen
206403;gen_Eric;227746;42;304;343;https://stackoverflow.com/users/206403/gen-eric
3731501;Estus Flask;226764;80;478;621;https://stackoverflow.com/users/3731501/estus-flask
116908;Carl Norum;226518;42;442;480;https://stackoverflow.com/users/116908/carl-norum
707111;Ry-;226316;56;496;504;https://stackoverflow.com/users/707111/ry
576911;Howard Hinnant;225652;55;495;625;https://stackoverflow.com/users/576911/howard-hinnant
140719;sbi;225164;46;268;447;https://stackoverflow.com/users/140719/sbi
1090562;Salvador Dali;224509;151;728;768;https://stackoverflow.com/users/1090562/salvador-dali
17160;nosklo;224377;58;300;299;https://stackoverflow.com/users/17160/nosklo
13;C. K. Young;224289;47;394;446;https://stackoverflow.com/users/13/c-k-young
961113;Habib;224092;30;420;447;https://stackoverflow.com/users/961113/habib
10676716;GMB;223818;25;103;151;https://stackoverflow.com/users/10676716/gmb
521799;Lukas Eder;223772;138;731;1636;https://stackoverflow.com/users/521799/lukas-eder
320615;Dogbert;223698;43;419;417;https://stackoverflow.com/users/320615/dogbert
95706;Dan Moulding;223419;25;103;101;https://stackoverflow.com/users/95706/dan-moulding
1749403;Sajeetharan;223242;65;370;410;https://stackoverflow.com/users/1749403/sajeetharan
1704166;Ryan Cavanaugh;223023;59;281;235;https://stackoverflow.com/users/1704166/ryan-cavanaugh
3293881;Divakar;222175;19;273;374;https://stackoverflow.com/users/3293881/divakar
315935;Oleg;222162;36;415;826;https://stackoverflow.com/users/315935/oleg
825568;Joseph Silber;221051;59;369;293;https://stackoverflow.com/users/825568/joseph-silber
328193;David;220901;43;250;341;https://stackoverflow.com/users/328193/david
584518;Lundin;220773;47;283;447;https://stackoverflow.com/users/584518/lundin
250259;John Conde;220464;100;465;504;https://stackoverflow.com/users/250259/john-conde
40521;Shyju;219680;106;422;499;https://stackoverflow.com/users/40521/shyju
4604579;Val;218512;14;377;384;https://stackoverflow.com/users/4604579/val
76217;dtb;217891;37;413;439;https://stackoverflow.com/users/76217/dtb
50617;Employed Russian;217794;36;325;397;https://stackoverflow.com/users/50617/employed-russian
379897;R.. GitHub STOP HELPING ICE;217362;38;405;745;https://stackoverflow.com/users/379897/r-github-stop-helping-ice
1197518;Steve;216621;22;242;296;https://stackoverflow.com/users/1197518/steve
825;Pat Notz;216014;31;95;92;https://stackoverflow.com/users/825/pat-notz
82294;Dietrich Epp;215940;40;367;427;https://stackoverflow.com/users/82294/dietrich-epp
4983450;akuiper;215847;33;363;380;https://stackoverflow.com/users/4983450/akuiper
989121;georg;215671;57;325;401;https://stackoverflow.com/users/989121/georg
5485167;yurzui;215293;32;450;413;https://stackoverflow.com/users/5485167/yurzui
140750;William Pursell;214504;49;279;317;https://stackoverflow.com/users/140750/william-pursell
449449;eumiro;214205;36;307;264;https://stackoverflow.com/users/449449/eumiro
253056;Paul R;214180;38;403;579;https://stackoverflow.com/users/253056/paul-r
1679863;Rohit Jain;213909;45;420;535;https://stackoverflow.com/users/1679863/rohit-jain
324584;Mark Baker;213108;34;354;391;https://stackoverflow.com/users/324584/mark-baker
43089;Kenan Banks;212976;36;161;176;https://stackoverflow.com/users/43089/kenan-banks
541686;user541686;212720;133;565;935;https://stackoverflow.com/users/541686/user541686
394487;siride;212529;5;43;63;https://stackoverflow.com/users/394487/siride
87189;tadman;212410;23;237;266;https://stackoverflow.com/users/87189/tadman
5577765;Rabbid76;212215;30;164;206;https://stackoverflow.com/users/5577765/rabbid76
5741205;MaxU - stand with Ukraine;211870;37;403;437;https://stackoverflow.com/users/5741205/maxu-stand-with-ukraine
5486;Ryan Lundy;211406;41;187;216;https://stackoverflow.com/users/5486/ryan-lundy
2189127;James_D;211045;16;312;345;https://stackoverflow.com/users/2189127/james-d
2836621;Mark Setchell;210440;32;310;506;https://stackoverflow.com/users/2836621/mark-setchell
505154;Andrew Clark;209803;36;286;310;https://stackoverflow.com/users/505154/andrew-clark
2587435;Paul Samsotha;209789;39;504;756;https://stackoverflow.com/users/2587435/paul-samsotha
2372064;MrFlick;209372;19;301;324;https://stackoverflow.com/users/2372064/mrflick
36565;"David Rodr&#237;guez - dribeas";209280;23;304;497;https://stackoverflow.com/users/36565/david-rodr%c3%adguez-dribeas
383904;Roko C. Buljan;209149;41;336;347;https://stackoverflow.com/users/383904/roko-c-buljan
1745001;Ed Morton;209022;18;90;213;https://stackoverflow.com/users/1745001/ed-morton
243782;Pentium10;208792;124;436;513;https://stackoverflow.com/users/243782/pentium10
616443;j08691;208577;33;269;281;https://stackoverflow.com/users/616443/j08691
635608;Mat;208119;41;409;423;https://stackoverflow.com/users/635608/mat
5202563;Ivan Stoev;207837;17;356;376;https://stackoverflow.com/users/5202563/ivan-stoev
14104;epascarello;207818;20;207;246;https://stackoverflow.com/users/14104/epascarello
8690857;Drew Reese;207703;20;287;295;https://stackoverflow.com/users/8690857/drew-reese
135589;Jesper;207666;47;325;361;https://stackoverflow.com/users/135589/jesper
452307;Alok Save;207662;56;450;540;https://stackoverflow.com/users/452307/alok-save
434551;R Sahu;207250;15;168;291;https://stackoverflow.com/users/434551/r-sahu
20713;ephemient;206668;40;293;404;https://stackoverflow.com/users/20713/ephemient
230513;trashgod;206065;33;265;1109;https://stackoverflow.com/users/230513/trashgod
575376;juergen d;205419;40;306;377;https://stackoverflow.com/users/575376/juergen-d
850848;Martin Prikryl;205318;64;564;1118;https://stackoverflow.com/users/850848/martin-prikryl
615;Matt Hamilton;204965;61;395;322;https://stackoverflow.com/users/615/matt-hamilton
893780;robertklep;204695;39;421;414;https://stackoverflow.com/users/893780/robertklep
1159478;Servy;203819;27;348;470;https://stackoverflow.com/users/1159478/servy
153982;Keith Hill;203794;44;370;377;https://stackoverflow.com/users/153982/keith-hill
41661;Norman Ramsey;203689;62;375;541;https://stackoverflow.com/users/41661/norman-ramsey
7108653;Tanaike;203559;12;126;222;https://stackoverflow.com/users/7108653/tanaike
13070;Mark B;203425;27;339;332;https://stackoverflow.com/users/13070/mark-b
1084437;Jukka K. Korpela;203152;39;282;409;https://stackoverflow.com/users/1084437/jukka-k-korpela
1873365;Thierry Templier;202676;44;407;366;https://stackoverflow.com/users/1873365/thierry-templier
2970947;Elliott Frisch;201956;20;166;265;https://stackoverflow.com/users/2970947/elliott-frisch
3560;John Millikin;201940;41;217;228;https://stackoverflow.com/users/3560/john-millikin
1630171;Ansgar Wiechers;201688;27;288;363;https://stackoverflow.com/users/1630171/ansgar-wiechers
1676363;ianhanniballake;201455;31;509;484;https://stackoverflow.com/users/1676363/ianhanniballake
1103872;Marko Topolnik;201086;31;337;455;https://stackoverflow.com/users/1103872/marko-topolnik
869736;Louis Wasserman;200497;26;367;437;https://stackoverflow.com/users/869736/louis-wasserman
2147;Jason Baker;200467;140;388;522;https://stackoverflow.com/users/2147/jason-baker
244296;Cristian;200440;63;361;265;https://stackoverflow.com/users/244296/cristian
20654;OscarRyz;200009;119;399;577;https://stackoverflow.com/users/20654/oscarryz
367456;hakre;199998;55;455;869;https://stackoverflow.com/users/367456/hakre
240443;Amadan;199658;23;254;321;https://stackoverflow.com/users/240443/amadan
546861;romainl;199505;22;301;340;https://stackoverflow.com/users/546861/romainl
342235;Freewind;199218;163;457;741;https://stackoverflow.com/users/342235/freewind
4653;leora;198067;370;911;1396;https://stackoverflow.com/users/4653/leora
128165;Gabriele Petrioli;197014;35;276;331;https://stackoverflow.com/users/128165/gabriele-petrioli
164835;Kent;196817;36;248;317;https://stackoverflow.com/users/164835/kent
10035985;Andrej Kesely;196016;15;60;105;https://stackoverflow.com/users/10035985/andrej-kesely
5157454;Ori Drori;195766;32;243;234;https://stackoverflow.com/users/5157454/ori-drori
1694;Eli Courtwright;194905;69;224;257;https://stackoverflow.com/users/1694/eli-courtwright
3171;David Webb;194661;57;319;302;https://stackoverflow.com/users/3171/david-webb
7429447;undetected Selenium;194657;44;306;387;https://stackoverflow.com/users/7429447/undetected-selenium
4639;Edward Tanguay;194208;321;732;1068;https://stackoverflow.com/users/4639/edward-tanguay
1270695;A5C1D2H2I1M1N2O1R2T1;194067;31;417;497;https://stackoverflow.com/users/1270695/a5c1d2h2i1m1n2o1r2t1
4872;Ray;193806;99;229;206;https://stackoverflow.com/users/4872/ray
260127;prosseek;193403;228;588;892;https://stackoverflow.com/users/260127/prosseek
48082;Cheeso;193385;106;487;734;https://stackoverflow.com/users/48082/cheeso
949476;dfsq;193343;26;244;261;https://stackoverflow.com/users/949476/dfsq
2308683;OneCricketeer;193118;20;147;277;https://stackoverflow.com/users/2308683/onecricketeer
13531;Michael Myers;192699;47;301;297;https://stackoverflow.com/users/13531/michael-myers
836330;Mark;192572;32;564;580;https://stackoverflow.com/users/836330/mark
454533;Explosion Pills;192527;56;341;417;https://stackoverflow.com/users/454533/explosion-pills
266304;Alex Poole;192420;11;199;350;https://stackoverflow.com/users/266304/alex-poole
874188;tripleee;191983;37;319;370;https://stackoverflow.com/users/874188/tripleee
2402272;John Bollinger;191980;11;103;211;https://stackoverflow.com/users/2402272/john-bollinger
23528;Daniel A. White;191789;49;389;474;https://stackoverflow.com/users/23528/daniel-a-white
44330;Jason S;190744;176;638;1013;https://stackoverflow.com/users/44330/jason-s
114066;Janusz;190052;115;306;373;https://stackoverflow.com/users/114066/janusz
17516;AnthonyWJones;189774;35;236;307;https://stackoverflow.com/users/17516/anthonywjones
89391;miku;189372;47;314;317;https://stackoverflow.com/users/89391/miku
465183;"Gilles Qu&#233;not";188326;43;232;230;https://stackoverflow.com/users/465183/gilles-qu%c3%a9not
62076;Alex Wayne;188268;52;329;363;https://stackoverflow.com/users/62076/alex-wayne
546730;brunnerh;188156;30;363;434;https://stackoverflow.com/users/546730/brunnerh
2648;"D&#243;nal";187652;177;590;852;https://stackoverflow.com/users/2648/d%c3%b3nal
47738;rahul;187580;50;240;266;https://stackoverflow.com/users/47738/rahul
2319407;Dmitrii Bychenko;187576;20;178;231;https://stackoverflow.com/users/2319407/dmitrii-bychenko
145190;meder omuraliev;187260;76;402;443;https://stackoverflow.com/users/145190/meder-omuraliev
9990;Marcelo Cantos;187218;40;338;366;https://stackoverflow.com/users/9990/marcelo-cantos
582;Lily Ballard;186797;34;390;350;https://stackoverflow.com/users/582/lily-ballard
425275;Šime Vidas;186706;66;290;392;https://stackoverflow.com/users/425275/%c5%a0ime-vidas
82187;Adam Robinson;186178;36;294;351;https://stackoverflow.com/users/82187/adam-robinson
165673;Yarin;186131;156;414;532;https://stackoverflow.com/users/165673/yarin
416467;kindall;185527;36;291;321;https://stackoverflow.com/users/416467/kindall
978917;ruakh;184903;29;292;324;https://stackoverflow.com/users/978917/ruakh
51518;Devoted;184889;43;94;112;https://stackoverflow.com/users/51518/devoted
1011995;Daniel Fischer;184514;19;319;436;https://stackoverflow.com/users/1011995/daniel-fischer
714501;cnicutar;183822;26;378;399;https://stackoverflow.com/users/714501/cnicutar
721269;David Schwartz;183779;18;229;294;https://stackoverflow.com/users/721269/david-schwartz
3333;Paul Tomblin;183696;59;324;412;https://stackoverflow.com/users/3333/paul-tomblin
4342498;NathanOliver;183655;29;324;440;https://stackoverflow.com/users/4342498/nathanoliver
1057;Harley Holcombe;183584;15;73;63;https://stackoverflow.com/users/1057/harley-holcombe
14637;Thomas;183568;57;383;511;https://stackoverflow.com/users/14637/thomas
67606;Pablo Santa Cruz;182050;33;250;300;https://stackoverflow.com/users/67606/pablo-santa-cruz
477878;Joachim Isaksson;181977;28;299;309;https://stackoverflow.com/users/477878/joachim-isaksson
5070879;Lukasz Szozda;181842;26;279;326;https://stackoverflow.com/users/5070879/lukasz-szozda
15416;MSalters;181804;12;171;377;https://stackoverflow.com/users/15416/msalters
11654;CL.;181803;18;241;282;https://stackoverflow.com/users/11654/cl
91;Michael Stum;181671;120;412;541;https://stackoverflow.com/users/91/michael-stum
102937;Robert Harvey;181668;48;349;516;https://stackoverflow.com/users/102937/robert-harvey
2141635;Padraic Cunningham;181241;30;264;327;https://stackoverflow.com/users/2141635/padraic-cunningham
235698;Mark Tolonen;180890;26;184;279;https://stackoverflow.com/users/235698/mark-tolonen
1204143;nneonneo;180815;37;333;413;https://stackoverflow.com/users/1204143/nneonneo
1695906;Michael - sqlbot;180665;28;388;458;https://stackoverflow.com/users/1695906/michael-sqlbot
1902010;ceejayoz;180602;42;311;382;https://stackoverflow.com/users/1902010/ceejayoz
602276;Andrie;180224;52;456;505;https://stackoverflow.com/users/602276/andrie
295783;mplungjan;180139;29;183;246;https://stackoverflow.com/users/295783/mplungjan
497418;zzzzBov;180016;57;328;375;https://stackoverflow.com/users/497418/zzzzbov
5380;Kent Boogaart;179636;39;401;398;https://stackoverflow.com/users/5380/kent-boogaart
58808;Ionuț G. Stan;179559;19;197;206;https://stackoverflow.com/users/58808/ionu%c8%9b-g-stan
19750;Josh Lee;179437;39;279;282;https://stackoverflow.com/users/19750/josh-lee
572670;amit;178995;27;246;348;https://stackoverflow.com/users/572670/amit
1707091;rgettman;178733;30;282;365;https://stackoverflow.com/users/1707091/rgettman
12500315;Allan Cameron;178641;7;71;118;https://stackoverflow.com/users/12500315/allan-cameron
712649;Mathias R. Jessen;178616;13;175;234;https://stackoverflow.com/users/712649/mathias-r-jessen
500584;agf;178332;45;300;241;https://stackoverflow.com/users/500584/agf
3923281;Alex Riley;178158;46;274;247;https://stackoverflow.com/users/3923281/alex-riley
813;Paige Ruten;177435;37;183;199;https://stackoverflow.com/users/813/paige-ruten
270591;Slauma;177433;60;407;424;https://stackoverflow.com/users/270591/slauma
271616;Joshua Ulrich;177432;33;357;429;https://stackoverflow.com/users/271616/joshua-ulrich
123527;Simone Carletti;177363;50;371;370;https://stackoverflow.com/users/123527/simone-carletti
314488;Pranay Rana;177302;37;245;267;https://stackoverflow.com/users/314488/pranay-rana
40347;Dirk Vollmar;177284;53;262;318;https://stackoverflow.com/users/40347/dirk-vollmar
309308;Michael Mrozek;176974;29;172;179;https://stackoverflow.com/users/309308/michael-mrozek
246342;Alex K.;176819;32;277;299;https://stackoverflow.com/users/246342/alex-k
1965;FlySwat;176417;75;249;314;https://stackoverflow.com/users/1965/flyswat
1240763;Gary Russell;175906;14;169;195;https://stackoverflow.com/users/1240763/gary-russell
429846;Gavin Simpson;175713;28;406;461;https://stackoverflow.com/users/429846/gavin-simpson
871050;"Madara&#39;s Ghost";175650;52;274;314;https://stackoverflow.com/users/871050/madaras-ghost
790387;Burhan Khalid;175536;20;255;292;https://stackoverflow.com/users/790387/burhan-khalid
3297613;Avinash Raj;175312;32;247;289;https://stackoverflow.com/users/3297613/avinash-raj
572644;Daniel Hilgarth;175036;41;347;450;https://stackoverflow.com/users/572644/daniel-hilgarth
324364;joran;174636;34;439;485;https://stackoverflow.com/users/324364/joran
1338292;Ja͢ck;174263;39;270;317;https://stackoverflow.com/users/1338292/ja%cd%a2ck
813602;Ingo Karkat;174211;16;265;341;https://stackoverflow.com/users/813602/ingo-karkat
5221944;Mikhail Berlyant;174030;10;173;251;https://stackoverflow.com/users/5221944/mikhail-berlyant
